Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Product ID,Product Name,Sales,Shipping Days,Order Year,Category_Furniture,Category_Office Supplies,Category_Technology,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
7490,CA-2018-157196,2018-11-05,2018-11-09,AA-10645,Anna Andreadi,United States,San Diego,California,92105.0,OFF-PA-10003172,Xerox 1996,-0.34759358706596727,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7491,CA-2016-108672,2016-09-10,2016-09-16,FA-14230,Frank Atkinson,United States,Los Angeles,California,90032.0,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",-0.19802923441365203,1.1653896347163104,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7492,US-2018-118598,2018-11-16,2018-11-16,CM-12190,Charlotte Melton,United States,Utica,New York,13501.0,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,-0.1768680808053539,-2.2641139197263627,2018,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7493,US-2018-160836,2018-09-11,2018-09-16,CC-12475,Cindy Chapman,United States,Houston,Texas,77070.0,OFF-PA-10004239,Xerox 1953,-0.3518832688833961,0.5938057089758649,2018,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7494,US-2018-160836,2018-09-11,2018-09-16,CC-12475,Cindy Chapman,United States,Houston,Texas,77070.0,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,0.44910948351251495,0.5938057089758649,2018,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7495,US-2018-160836,2018-09-11,2018-09-16,CC-12475,Cindy Chapman,United States,Houston,Texas,77070.0,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",-0.36579281751461223,0.5938057089758649,2018,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7496,CA-2018-121048,2018-07-14,2018-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683.0,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,-0.36117757948782503,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7497,CA-2018-121048,2018-07-14,2018-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683.0,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.07328356535608889,0.022221783235419408,2018,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7498,CA-2018-121048,2018-07-14,2018-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683.0,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",-0.36036049723688623,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7499,CA-2018-121048,2018-07-14,2018-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683.0,OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",-0.2535014591062948,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,CA-2018-121048,2018-07-14,2018-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683.0,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",-0.3382099080903419,0.022221783235419408,2018,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7501,CA-2018-121048,2018-07-14,2018-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683.0,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,-0.14330706569355076,0.022221783235419408,2018,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7502,CA-2018-121048,2018-07-14,2018-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683.0,TEC-PH-10004977,GE 30524EE4,0.38238003577666435,0.022221783235419408,2018,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7503,US-2018-120147,2018-03-30,2018-03-30,TB-21400,Tom Boeckenhauer,United States,Los Angeles,California,90036.0,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,-0.3585731298129576,-2.2641139197263627,2018,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7504,US-2018-120147,2018-03-30,2018-03-30,TB-21400,Tom Boeckenhauer,United States,Los Angeles,California,90036.0,TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,-0.10529039893209692,-2.2641139197263627,2018,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7505,CA-2017-158043,2017-01-31,2017-02-04,JK-15325,Jason Klamczynski,United States,Atlantic City,New Jersey,8401.0,OFF-EN-10003134,Staple envelope,-0.3309966038437727,0.022221783235419408,2017,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7506,US-2018-106579,2018-06-08,2018-06-13,BW-11200,Ben Wallace,United States,Skokie,Illinois,60076.0,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",-0.3488447442627174,0.5938057089758649,2018,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7507,CA-2015-115889,2015-11-02,2015-11-06,SH-20395,Shahid Hopkins,United States,San Francisco,California,94122.0,TEC-PH-10001615,AT&T CL82213,-0.294253436371868,0.022221783235419408,2015,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7508,CA-2015-115889,2015-11-02,2015-11-06,SH-20395,Shahid Hopkins,United States,San Francisco,California,94122.0,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,0.21089489836088135,0.022221783235419408,2015,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7509,US-2018-161935,2018-07-14,2018-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229.0,OFF-PA-10000605,Xerox 1950,-0.3535174333852737,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7510,US-2018-161935,2018-07-14,2018-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229.0,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2.6478203696930875,0.022221783235419408,2018,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7511,US-2018-161935,2018-07-14,2018-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229.0,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",-0.26926859316737967,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7512,US-2018-161935,2018-07-14,2018-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229.0,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.2651542665872868,0.022221783235419408,2018,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7513,US-2018-161935,2018-07-14,2018-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229.0,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",0.013863173693089443,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7514,US-2018-161935,2018-07-14,2018-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229.0,OFF-AR-10004757,Crayola Colored Pencils,-0.34733824886254894,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7515,US-2018-167920,2018-12-09,2018-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475.0,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",-0.32142142121558354,-0.5493621425050261,2018,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,US-2018-167920,2018-12-09,2018-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475.0,OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,-0.02532485707654619,-0.5493621425050261,2018,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7517,US-2018-167920,2018-12-09,2018-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475.0,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",-0.34286983030272733,-0.5493621425050261,2018,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7518,US-2018-167920,2018-12-09,2018-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475.0,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,-0.1345617322264713,-0.5493621425050261,2018,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,US-2018-167920,2018-12-09,2018-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475.0,OFF-ST-10004963,Eldon Gobal File Keepers,-0.34411460404439187,-0.5493621425050261,2018,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7520,US-2018-167920,2018-12-09,2018-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475.0,OFF-LA-10004409,Avery 492,-0.35908380621979435,-0.5493621425050261,2018,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7521,US-2018-167920,2018-12-09,2018-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475.0,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,1.8659013810925298,-0.5493621425050261,2018,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7522,CA-2017-162383,2017-09-05,2017-09-11,MD-17350,Maribeth Dona,United States,Lancaster,Ohio,43130.0,OFF-BI-10002824,Recycled Easel Ring Binders,-0.3539898090615977,1.1653896347163104,2017,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7523,CA-2017-162383,2017-09-05,2017-09-11,MD-17350,Maribeth Dona,United States,Lancaster,Ohio,43130.0,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,-0.3541430119836487,1.1653896347163104,2017,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7524,CA-2017-162383,2017-09-05,2017-09-11,MD-17350,Maribeth Dona,United States,Lancaster,Ohio,43130.0,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",-0.23223497848908656,1.1653896347163104,2017,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7525,CA-2015-125731,2015-09-10,2015-09-16,CL-12565,Clay Ludtke,United States,Gresham,Oregon,97030.0,OFF-EN-10003072,Peel & Seel Envelopes,-0.33360105351864017,1.1653896347163104,2015,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7526,CA-2015-125731,2015-09-10,2015-09-16,CL-12565,Clay Ludtke,United States,Gresham,Oregon,97030.0,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,2.0048372810275548,1.1653896347163104,2015,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7527,US-2018-106145,2018-09-26,2018-09-26,RA-19885,Ruben Ausman,United States,San Francisco,California,94109.0,OFF-EN-10001028,Staple envelope,-0.25356529365714936,-2.2641139197263627,2018,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7528,US-2018-106145,2018-09-26,2018-09-26,RA-19885,Ruben Ausman,United States,San Francisco,California,94109.0,FUR-FU-10003829,Stackable Trays,-0.3535302002954446,-2.2641139197263627,2018,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7529,US-2018-106145,2018-09-26,2018-09-26,RA-19885,Ruben Ausman,United States,San Francisco,California,94109.0,OFF-PA-10002245,Xerox 1895,-0.31101638942628457,-2.2641139197263627,2018,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7530,US-2018-106145,2018-09-26,2018-09-26,RA-19885,Ruben Ausman,United States,San Francisco,California,94109.0,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",-0.3410824628787987,-2.2641139197263627,2018,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7531,US-2018-106145,2018-09-26,2018-09-26,RA-19885,Ruben Ausman,United States,San Francisco,California,94109.0,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,1.1177540616215949,-2.2641139197263627,2018,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7532,CA-2017-107146,2017-06-17,2017-06-19,LC-16885,Lena Creighton,United States,Longmont,Colorado,80501.0,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",0.056785525687718864,-1.1209460682454717,2017,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7533,CA-2017-107146,2017-06-17,2017-06-19,LC-16885,Lena Creighton,United States,Longmont,Colorado,80501.0,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",0.40274325749928014,-1.1209460682454717,2017,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7534,US-2018-134642,2018-02-25,2018-03-01,SW-20245,Scot Wooten,United States,Greenville,North Carolina,27834.0,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",-0.054235525158592125,0.022221783235419408,2018,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7535,US-2018-134642,2018-02-25,2018-03-01,SW-20245,Scot Wooten,United States,Greenville,North Carolina,27834.0,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",0.0018367443120838088,0.022221783235419408,2018,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7536,US-2018-160143,2018-03-31,2018-04-07,HG-14965,Henry Goldwyn,United States,Los Angeles,California,90004.0,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,-0.3208788275333195,1.736973560456756,2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7537,CA-2018-103415,2018-12-03,2018-12-08,MV-17485,Mark Van Huff,United States,Houston,Texas,77041.0,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,-0.3465850011624647,0.5938057089758649,2018,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7538,CA-2017-106460,2017-02-19,2017-02-22,GT-14710,Greg Tran,United States,San Francisco,California,94109.0,OFF-PA-10001736,Xerox 1880,-0.25516115742851425,-0.5493621425050261,2017,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7539,US-2018-112347,2018-12-02,2018-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219.0,OFF-ST-10003306,Letter Size Cart,-0.18588790284110812,0.022221783235419408,2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7540,US-2018-112347,2018-12-02,2018-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219.0,OFF-BI-10003707,Aluminum Screw Posts,-0.30982906678038913,0.022221783235419408,2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7541,US-2018-112347,2018-12-02,2018-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219.0,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,0.01848479517496212,0.022221783235419408,2018,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7542,US-2018-112347,2018-12-02,2018-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219.0,TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,-0.28909560466281675,0.022221783235419408,2018,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7543,US-2018-112347,2018-12-02,2018-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219.0,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0.44354630240553705,0.022221783235419408,2018,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7544,US-2018-112347,2018-12-02,2018-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219.0,TEC-PH-10004833,Macally Suction Cup Mount,-0.27673723561736724,0.022221783235419408,2018,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7545,US-2018-112347,2018-12-02,2018-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219.0,FUR-CH-10002335,Hon GuestStacker Chair,1.078661782678241,0.022221783235419408,2018,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7546,CA-2015-103492,2015-10-10,2015-10-15,CM-12715,Craig Molinari,United States,Huntsville,Texas,77340.0,TEC-PH-10001128,Motorola Droid Maxx,0.7806693323788222,0.5938057089758649,2015,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7547,CA-2015-103492,2015-10-10,2015-10-15,CM-12715,Craig Molinari,United States,Huntsville,Texas,77340.0,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,0.8381076612377865,0.5938057089758649,2015,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7548,CA-2015-103492,2015-10-10,2015-10-15,CM-12715,Craig Molinari,United States,Huntsville,Texas,77340.0,OFF-BI-10004817,GBC Personal VeloBind Strips,-0.3491575335619049,0.5938057089758649,2015,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7549,CA-2015-103492,2015-10-10,2015-10-15,CM-12715,Craig Molinari,United States,Huntsville,Texas,77340.0,OFF-BI-10004140,Avery Non-Stick Binders,-0.3668428958761703,0.5938057089758649,2015,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7550,CA-2017-136595,2017-09-05,2017-09-07,EM-13825,Elizabeth Moffitt,United States,Houston,Texas,77036.0,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",-0.3344372861348353,-1.1209460682454717,2017,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7551,CA-2015-140396,2015-11-20,2015-11-25,KH-16330,Katharine Harms,United States,New York City,New York,10024.0,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",-0.3128356741256405,0.5938057089758649,2015,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7552,CA-2015-140396,2015-11-20,2015-11-25,KH-16330,Katharine Harms,United States,New York City,New York,10024.0,TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,0.9625786519491607,0.5938057089758649,2015,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7553,CA-2015-140396,2015-11-20,2015-11-25,KH-16330,Katharine Harms,United States,New York City,New York,10024.0,OFF-BI-10003669,3M Organizer Strips,-0.34759358706596727,0.5938057089758649,2015,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7554,CA-2015-140396,2015-11-20,2015-11-25,KH-16330,Katharine Harms,United States,New York City,New York,10024.0,OFF-PA-10000223,Xerox 2000,-0.32691119258907864,0.5938057089758649,2015,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7555,CA-2015-114181,2015-05-10,2015-05-14,AF-10885,Art Foster,United States,Philadelphia,Pennsylvania,19134.0,FUR-BO-10004467,Bestar Classic Bookcase,0.19022048320284943,0.022221783235419408,2015,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7556,CA-2015-114181,2015-05-10,2015-05-14,AF-10885,Art Foster,United States,Philadelphia,Pennsylvania,19134.0,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,-0.3326563021659922,0.022221783235419408,2015,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7557,CA-2018-159506,2018-11-27,2018-12-02,JR-16210,Justin Ritter,United States,Columbus,Indiana,47201.0,OFF-PA-10003641,Xerox 1909,-0.11568266381122493,0.5938057089758649,2018,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7558,CA-2018-159506,2018-11-27,2018-12-02,JR-16210,Justin Ritter,United States,Columbus,Indiana,47201.0,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,0.42636842477056563,0.5938057089758649,2018,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,US-2015-137155,2015-11-01,2015-11-05,DL-12925,Daniel Lacy,United States,Long Beach,New York,11561.0,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,0.4838195205397008,0.022221783235419408,2015,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,US-2015-137155,2015-11-01,2015-11-05,DL-12925,Daniel Lacy,United States,Long Beach,New York,11561.0,OFF-PA-10000806,Xerox 1934,-0.10026661977984032,0.022221783235419408,2015,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7561,US-2015-137155,2015-11-01,2015-11-05,DL-12925,Daniel Lacy,United States,Long Beach,New York,11561.0,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",-0.317719017266017,0.022221783235419408,2015,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7562,CA-2017-105746,2017-12-30,2018-01-01,BD-11605,Brian Dahlen,United States,Lancaster,Pennsylvania,17602.0,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",-0.09572479148653591,-1.1209460682454717,2017,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7563,US-2017-104815,2017-09-03,2017-09-07,RB-19570,Rob Beeghly,United States,Chicago,Illinois,60610.0,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",-0.05110763216671698,0.022221783235419408,2017,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7564,CA-2018-157672,2018-10-05,2018-10-07,RB-19795,Ross Baird,United States,Denver,Colorado,80219.0,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,-0.26642157219926477,-1.1209460682454717,2018,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7565,US-2017-166660,2017-01-30,2017-02-01,TB-21250,Tim Brockman,United States,Seattle,Washington,98103.0,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,0.3261928641144502,-1.1209460682454717,2017,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7566,US-2017-166660,2017-01-30,2017-02-01,TB-21250,Tim Brockman,United States,Seattle,Washington,98103.0,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,-0.29074891952995074,-1.1209460682454717,2017,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7567,CA-2018-140802,2018-04-21,2018-04-23,KN-16390,Katherine Nockton,United States,Houston,Texas,77070.0,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,-0.29171282124785514,-1.1209460682454717,2018,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
